applicationtype-Win32Application,executionstatus-CouldNotCreateProcess,executionstatus-CouldNotInstallHook,executionstatus-OK,executionstatus-WindowsLoaderError,first_call-load_image,num_accept_socket,num_add_netjob,num_bind_socket,num_change_service_config,num_check_for_debugger,num_com_create_instance,num_com_createole_object,num_com_get_class_object,num_connect,num_connect_socket,num_control_service,num_copy_file,num_create_directory,num_create_file,num_create_interface,num_create_key,num_create_mailslot,num_create_mutex,num_create_namedpipe,num_create_open_file,num_create_process_as_user,num_create_process_nt,num_create_service,num_create_socket,num_create_thread,num_create_thread_remote,num_create_window,num_delete_file,num_delete_key,num_delete_service,num_delete_share,num_delete_value,num_destroy_window,num_download_file,num_download_file_to_cache,num_dump_line,num_enum_handles,num_enum_items,num_enum_keys,num_enum_modules,num_enum_processes,num_enum_services,num_enum_share,num_enum_subtypes,num_enum_types,num_enum_values,num_enum_window,num_exit_windows,num_find_file,num_find_window,num_get_computer_name,num_get_file_attributes,num_get_host_by_addr,num_get_system_directory,num_get_system_time,num_get_userinfo,num_get_username,num_get_windows_directory,num_impersonate_user,num_kill_process,num_listen_socket,num_load_dll,num_load_driver,num_load_image,num_logon_as_user,num_message,num_move_file,num_open_file,num_open_key,num_open_mutex,num_open_process,num_open_scmanager,num_open_service,num_open_url,num_process,num_read_section,num_read_value,num_recv_socket,num_remove_directory,num_revert_to_self,num_send_socket,num_set_file_attributes,num_set_file_time,num_set_system_time,num_set_thread_context,num_set_value,num_set_windows_hook,num_show_window,num_sleep,num_start_service,num_system_calls,num_thread,num_trimmed_bytes,num_unload_driver,num_vm_allocate,num_vm_mapviewofsection,num_vm_protect,num_vm_read,num_vm_write,num_write_value,startreason-AnalysisTarget,startreason-BHOInstalled,startreason-CreateProcess,startreason-DCOMService,startreason-InjectedCode,startreason-SCM,startreason-SvcHost,terminationreason-KilledByWindowsLoader,terminationreason-NormalTermination,terminationreason-Timeout,terminationreason-Unknown,username-Administrator,username-LOKALER DIENST,username-NETZWERKDIENST,username-SYSTEM,y
1,0,0,3,0,1,0,0,0,0,2,4,0,2,0,1,0,0,0,0,0,0,0,13,0,10,0,0,0,2,9,2,4,0,0,0,0,0,0,0,0,46,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,1,0,12,2,0,4,0,0,1,0,111,0,2,0,4,0,11,43,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,4,0,1,0,374,4,2,0,8,0,16,0,5,0,1,0,1,1,0,0,0,0,1,2,0,2,0,0,1,10
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,4,0,7,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,644,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,3,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,47,0,6,3,0,6,0,12,0,0,0,2,0,1,0,80,0,2,0,0,0,12,95,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,629,3,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,47,0,6,2,0,7,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,639,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,2,0,1,0,0,8,0,1,0,0,0,0,8,0,0,0,0,0,0,0,8,0,4,0,0,0,9,5,0,8,0,0,0,0,0,0,1,0,4166,0,0,0,0,0,0,0,0,0,1,3,0,6,1,6,3,0,9,0,0,0,0,3,0,0,42,0,1,0,0,0,12,31,1,0,2,1,0,1,0,0,126,0,0,260,0,0,0,0,0,3,2,0,0,5071,1,252,0,0,0,52,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,1,8
1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15,0,1,0,0,0,4,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,39,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0
1,0,0,4,0,1,0,0,0,0,3,2,0,1,0,0,0,3,1,2,0,0,0,6,0,0,0,0,0,0,3,0,9,1,0,0,0,1,4,0,0,0,0,0,8,299,299,0,0,0,0,2,11,0,3,22,0,18,0,12,0,0,0,1,0,3,0,88,0,2,0,0,0,16,168,0,4,0,0,0,2,0,6,0,0,0,0,4,0,0,0,8,2,2,1,0,1520,3,0,0,0,0,44,0,0,0,1,0,2,1,0,0,0,0,3,1,0,3,0,0,1,1
1,0,0,4,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,3,0,0,0,0,0,1,0,57,0,2,0,0,0,4,12,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,256,3,0,0,8,0,121,0,5,0,1,0,1,1,0,1,0,0,2,2,0,2,0,0,2,10
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,4,0,7,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,646,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,3,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,2,0,3,0,0,18,0,4,0,0,0,46,0,2,0,54,0,2,0,0,0,55,174,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,2,0,3,0,719,3,0,0,0,0,32,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,7
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,4,0,7,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,644,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,0,7,0,0,0,0,0,0,0,0,8,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,1,0,13,0,12,1,0,0,1,0,1,0,50,0,2,0,0,0,8,20,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,2,2,1,0,178,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,3,0,0,0,8
1,0,0,13,0,1,0,0,6,0,5,2,0,0,0,6,0,3,84,6,0,6,0,47,0,47,0,0,0,11,8,8,7,653,1,0,0,6,0,0,0,2661,0,0,5,0,2,0,0,0,0,2,11,0,24,6,11,8,0,42,8,0,10,1,6,7,0,231,0,5,0,0,1,98,689,2,1,2,0,6,7,0,0,162,69,1,6,1,0,0,0,59,10,0,6,0,6194,11,162,0,32,0,172,0,20,0,1,0,10,1,0,1,0,0,9,4,0,11,0,0,2,10
1,0,0,2,0,1,0,0,1,0,0,0,0,0,2,40,0,0,0,2,0,1,0,0,0,41,0,0,0,40,87,0,0,2,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,4,123,0,0,0,3,0,0,26,0,1,0,0,0,10,2,0,0,1,0,2,1,0,0,4,0,0,2,0,0,0,0,1,0,0,102,0,733,42,3,0,0,0,52,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,1,11
1,0,0,2,0,1,0,0,0,0,1,12,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,1,0,31,0,0,0,0,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1,3,0,1,0,11,0,0,0,1,0,1,0,80,0,2,0,0,0,5,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,5,0,448,1,0,0,0,0,26,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,8
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,1,0,7,0,12,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,636,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,2,0,7,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,640,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,13,0,1,0,0,6,0,6,2,0,0,0,6,0,3,84,6,0,6,0,45,0,47,0,0,0,11,9,8,7,653,1,0,0,6,0,0,0,1621,0,0,5,0,2,0,0,0,0,2,12,0,24,6,11,8,0,42,0,0,10,1,6,7,0,222,0,5,0,0,1,98,689,2,1,2,0,6,7,0,0,97,69,1,6,1,0,0,0,59,10,0,5,0,5025,11,97,0,32,0,190,0,20,0,1,0,10,1,0,1,0,0,9,4,0,11,0,0,2,10
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,49,0,6,5,0,7,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,646,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12
1,0,0,3,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,50,0,6,3,0,6,0,12,0,0,0,2,0,1,0,80,0,2,0,0,0,12,95,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,631,3,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,436,0,2,0,9,0,0,0,0,0,0,1,0,5,2,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,36,191,0,448,0,103,0,0,0,0,0,0,0,231,0,1,0,0,0,2,14,0,142,0,0,0,0,1,6,0,0,0,0,1,3,0,0,2,2,2,0,0,1922,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,6,0,7,0,14,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,647,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,6,0,12,0,0,0,0,1,0,6,1,4,0,0,0,20,0,0,0,0,0,4,43,8,0,0,0,0,1,22,0,36,0,0,17,0,12,4,0,0,2,0,1,0,107,0,2,0,0,0,20,118,0,41,0,0,0,1,0,11,0,0,0,0,7,0,0,0,21,4,1,104,0,1132,3,0,0,0,0,42,0,0,0,1,0,1,1,0,0,0,0,1,2,0,2,0,0,1,12
1,0,0,3,0,1,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7,0,0,1,0,2,0,13,2,0,0,0,0,0,0,46,0,1,0,0,0,2,34,0,0,1,1,0,1,0,111,0,0,0,0,0,0,0,0,0,2,3,0,0,271,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,0,1,0,0,2,8
1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,7,0,0,0,0,0,1,0,24,0,1,0,0,0,0,7,0,0,0,0,0,1,0,6,0,7,0,0,0,0,0,0,0,4,1,2,0,92,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,2,0,0,0,8
1,0,0,3,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,47,0,6,1,0,6,0,11,0,0,0,2,0,1,0,80,0,2,0,0,0,12,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,617,3,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,13,0,1,0,0,6,0,5,2,0,0,0,6,0,3,84,6,0,6,0,44,0,47,0,0,0,11,11,8,7,653,1,0,0,6,0,0,0,1813,0,0,5,0,2,0,0,0,0,2,11,0,24,6,11,8,0,41,8,0,10,1,6,7,0,212,0,5,0,0,1,98,689,1,1,2,0,6,7,0,0,109,69,1,6,1,0,0,0,59,10,0,5,0,5260,11,109,0,32,0,214,0,20,0,1,0,10,1,0,1,0,0,9,4,0,11,0,0,2,10
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,47,0,6,3,0,7,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,641,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,13,0,1,0,0,6,0,5,2,0,0,0,6,0,3,84,6,0,6,0,44,0,47,0,0,0,11,9,8,7,653,1,0,0,6,0,0,0,1653,0,0,5,0,2,0,0,0,0,2,11,0,24,6,11,8,0,42,0,0,10,1,6,7,0,220,0,5,0,0,1,98,689,1,1,2,0,6,7,0,0,99,69,1,6,1,0,0,0,59,10,0,6,0,5054,11,99,0,32,0,188,0,20,0,1,0,10,1,0,1,0,0,9,4,0,11,0,0,2,10
1,0,0,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,7,0,5,0,0,0,2,6,2,3,0,0,0,0,0,0,0,0,26,0,0,4,0,0,0,0,0,0,1,1,0,6,0,6,3,0,13,4,0,2,0,3,1,0,68,0,1,0,0,0,14,511,1,0,2,1,1,2,0,0,1,0,0,1,0,0,0,0,14,2,0,0,0,1328,2,1,0,8,0,55,0,5,0,1,0,1,0,0,1,0,0,1,2,0,2,0,0,1,10
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,7,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,2,0,2,0,8,0,0,0,1,0,1,0,27,0,1,0,0,0,1,17,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,2,0,187,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8
1,0,0,5,0,1,0,0,0,0,1,3,0,0,0,1,1,1,5,3,0,0,0,8,0,0,0,0,0,1,5,0,8,3,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,53,0,14,5,0,10,0,13,0,0,0,0,0,2,0,120,0,4,0,0,0,9,19,0,4,2,1,0,1,0,6,0,0,0,0,0,1,0,0,0,2,2,3,1,403,5,0,0,0,0,22,0,0,0,1,0,2,1,0,1,0,0,2,3,0,2,0,0,3,11
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,380,0,2,0,8,0,0,0,0,0,0,1,0,5,2,0,0,0,12,141,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,1,188,0,385,0,101,0,0,0,0,0,0,0,187,0,1,0,0,0,2,12,0,139,0,0,0,0,1,6,0,0,0,0,1,3,0,0,11,2,2,0,0,1720,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6
1,0,0,3,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,47,0,6,2,0,6,0,12,0,0,0,2,0,1,0,80,0,2,0,0,0,12,95,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,627,3,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,3,0,7,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,642,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,6,0,12,0,0,0,0,1,0,6,1,4,0,0,0,20,0,0,0,0,0,4,42,8,0,0,0,0,1,22,0,36,0,0,17,0,12,4,0,0,2,0,1,0,107,0,2,0,0,0,20,118,0,41,0,0,0,1,0,11,0,0,0,0,7,0,0,0,21,4,1,103,0,1130,3,0,0,0,0,42,0,0,0,1,0,1,1,0,0,0,0,1,2,0,2,0,0,1,12
1,0,0,8,0,1,0,0,2,0,3,6,0,0,4,2,1,1,5,4,0,2,0,12,1,17,0,0,0,3,22,0,9,3,0,0,0,0,50,0,0,27,0,0,0,84,1,0,0,0,0,3,53,0,24,2,14,20,0,18,7,0,3,0,6,2,0,211,0,5,0,0,2,48,47,0,3,6,3,3,3,0,6,1,0,1,1,0,1,0,0,3,2,2,6,1,1201,10,1,0,0,0,339,0,0,0,1,0,5,1,0,1,0,0,2,6,0,2,0,0,6,11
1,0,0,4,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,3,0,0,0,0,0,1,0,54,0,2,0,0,0,4,12,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,251,3,0,0,8,0,121,0,5,0,1,0,1,1,0,1,0,0,2,2,0,2,0,0,2,10
1,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,6,0,1,0,8,0,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,3,0,5,0,9,0,0,0,0,0,0,0,29,0,1,0,0,0,3,11,0,1,0,0,0,1,0,6,0,0,0,0,5,4,0,0,1,2,4,0,0,132,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,1,8
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,7,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,2,0,2,0,9,0,0,0,1,0,1,0,27,0,1,0,0,0,1,17,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,2,0,189,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8
1,0,0,5,0,1,0,0,1,0,2,5,0,0,0,1,0,0,0,0,0,4,0,15,0,0,0,0,0,3,7,0,11,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,143,5,3,0,61,1,0,0,0,0,0,0,70,0,2,0,0,0,10,52,0,141,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,653,4,0,0,0,0,12,0,0,0,1,0,2,1,0,1,0,0,0,5,0,3,0,0,2,8
1,0,1,17,0,1,0,0,0,0,1,0,0,0,0,0,0,1,65,0,0,0,0,22,0,81,0,0,0,3,15,15,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,3,0,8,2,0,6,0,1,2,0,588,0,10,0,0,0,330,199,506,32,1,1,0,8,0,0,0,0,0,0,3,1,0,0,24,0,0,762,0,3578,22,0,0,103,0,361,0,75,0,1,0,2,0,15,0,0,0,2,15,1,4,2,2,9,14
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,2,0,12,0,0,0,0,0,1,0,33,0,1,0,0,0,1,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,47,0,6,2,0,7,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,639,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,49,0,6,2,0,7,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,641,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,47,0,6,1,0,7,0,12,0,0,0,2,0,2,0,84,0,2,0,0,0,14,93,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,629,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,2,0,7,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,640,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,1,0,7,0,12,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,636,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,11,0,1,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,1,0,12,0,3,0,0,0,0,1,179,6,1,1,0,0,0,3,0,0,0,0,0,8,0,1,0,0,0,0,2,4,0,5,0,0,15,0,15,1,0,0,2,0,4,0,161,0,5,0,0,0,29,203,0,1,2,1,0,6,0,2,0,0,0,0,0,0,0,0,7,5,1,9,0,4799,8,0,0,1174,0,1730,0,678,0,1,0,8,1,0,1,0,0,7,4,0,9,0,0,2,9
