Id,Prediction
232668,3.5
38454,3.5
229662,3.5
117296,3.5
187893,3.5
188597,3.5
246695,3.5
217449,3.5
78119,3.5
32222,3.5
224021,3.5
283138,3.5
224218,3.5
14501,3.5
169190,3.5
217483,3.5
289959,3.5
45620,3.5
281431,3.5
139483,3.5
84840,3.5
283777,3.5
59297,3.5
110727,3.5
117544,3.5
130586,3.5
223693,3.5
251690,3.5
254068,3.5
131349,3.5
126756,3.5
39495,3.5
25416,3.5
46364,3.5
233053,3.5
122992,3.5
255988,3.5
262643,3.5
66762,3.5
247935,3.5
228825,3.5
275428,3.5
14918,3.5
129726,3.5
101608,3.5
268634,3.5
82952,3.5
151688,3.5
122058,3.5
185646,3.5
211913,3.5
83758,3.5
250488,3.5
190988,3.5
207060,3.5
131182,3.5
285114,3.5
164444,3.5
290026,3.5
268469,3.5
99591,3.5
219432,3.5
28012,3.5
196885,3.5
207802,3.5
112473,3.5
234249,3.5
47790,3.5
85063,3.5
128392,3.5
193565,3.5
63112,3.5
229544,3.5
224084,3.5
133934,3.5
37976,3.5
78021,3.5
296100,3.5
65771,3.5
225124,3.5
90713,3.5
152347,3.5
244881,3.5
293410,3.5
164553,3.5
295785,3.5
114237,3.5
148047,3.5
110639,3.5
243051,3.5
291114,3.5
149307,3.5
245804,3.5
213704,3.5
122746,3.5
260774,3.5
203773,3.5
273852,3.5
176235,3.5
301046,3.5
46982,3.5
239643,3.5
133989,3.5
7300,3.5
112485,3.5
68614,3.5
70853,3.5
192966,3.5
268099,3.5
29940,3.5
63530,3.5
118135,3.5
42925,3.5
88402,3.5
108427,3.5
270117,3.5
91117,3.5
35138,3.5
122133,3.5
182487,3.5
138452,3.5
159502,3.5
80669,3.5
115511,3.5
152532,3.5
175864,3.5
149564,3.5
286412,3.5
258104,3.5
163059,3.5
125057,3.5
107769,3.5
27936,3.5
300593,3.5
54992,3.5
183581,3.5
192388,3.5
285208,3.5
155214,3.5
289643,3.5
43675,3.5
15719,3.5
62483,3.5
111561,3.5
123716,3.5
166155,3.5
163847,3.5
92005,3.5
57422,3.5
140264,3.5
269627,3.5
205877,3.5
147877,3.5
169747,3.5
199863,3.5
189252,3.5
171700,3.5
50229,3.5
268287,3.5
218143,3.5
273449,3.5
143435,3.5
264067,3.5
136012,3.5
171109,3.5
269465,3.5
221645,3.5
168168,3.5
136067,3.5
150826,3.5
138250,3.5
1050,3.5
233162,3.5
64965,3.5
90421,3.5
67593,3.5
244281,3.5
281283,3.5
277077,3.5
118352,3.5
120612,3.5
33890,3.5
169114,3.5
183900,3.5
294206,3.5
62092,3.5
140366,3.5
102022,3.5
185263,3.5
251155,3.5
114047,3.5
94770,3.5
191687,3.5
54222,3.5
296975,3.5
3192,3.5
73120,3.5
56826,3.5
85839,3.5
212497,3.5
147956,3.5
144444,3.5
44730,3.5
157478,3.5
284863,3.5
271887,3.5
163325,3.5
182999,3.5
118626,3.5
258668,3.5
178953,3.5
209648,3.5
56985,3.5
287157,3.5
134325,3.5
14278,3.5
254704,3.5
46379,3.5
259662,3.5
289158,3.5
186499,3.5
83096,3.5
99912,3.5
253631,3.5
4829,3.5
41294,3.5
223648,3.5
42713,3.5
260828,3.5
263806,3.5
76818,3.5
145375,3.5
208670,3.5
118285,3.5
291266,3.5
51503,3.5
243313,3.5
215524,3.5
66720,3.5
81676,3.5
82160,3.5
282334,3.5
198980,3.5
112543,3.5
79286,3.5
96614,3.5
189347,3.5
133284,3.5
102358,3.5
147791,3.5
118784,3.5
266696,3.5
201811,3.5
82375,3.5
92288,3.5
15097,3.5
200830,3.5
298468,3.5
171131,3.5
246656,3.5
8440,3.5
118748,3.5
169707,3.5
216809,3.5
34926,3.5
154878,3.5
224722,3.5
122976,3.5
54840,3.5
122318,3.5
232447,3.5
196006,3.5
217247,3.5
76155,3.5
232839,3.5
173549,3.5
11667,3.5
66942,3.5
107596,3.5
22504,3.5
272472,3.5
169590,3.5
114272,3.5
301789,3.5
170020,3.5
271915,3.5
113619,3.5
53637,3.5
259247,3.5
55706,3.5
114104,3.5
32711,3.5
96584,3.5
58247,3.5
48428,3.5
8308,3.5
196530,3.5
298047,3.5
42779,3.5
254578,3.5
138960,3.5
146091,3.5
249914,3.5
190346,3.5
38581,3.5
123057,3.5
131216,3.5
219012,3.5
133478,3.5
21518,3.5
53327,3.5
239381,3.5
89680,3.5
227633,3.5
171755,3.5
255676,3.5
231347,3.5
127367,3.5
146785,3.5
160262,3.5
84819,3.5
209995,3.5
157985,3.5
116588,3.5
162500,3.5
87390,3.5
55317,3.5
171781,3.5
70665,3.5
121170,3.5
140849,3.5
24795,3.5
9693,3.5
103603,3.5
108483,3.5
74305,3.5
261211,3.5
151526,3.5
204486,3.5
169662,3.5
226506,3.5
302151,3.5
196330,3.5
263064,3.5
295962,3.5
284001,3.5
239049,3.5
92862,3.5
191020,3.5
130288,3.5
283856,3.5
204982,3.5
229556,3.5
267126,3.5
220087,3.5
180011,3.5
247654,3.5
165755,3.5
169255,3.5
18937,3.5
277735,3.5
274395,3.5
148623,3.5
136993,3.5
297916,3.5
234717,3.5
266860,3.5
130080,3.5
260875,3.5
215336,3.5
200228,3.5
64406,3.5
41841,3.5
253644,3.5
133223,3.5
284026,3.5
149885,3.5
267039,3.5
51738,3.5
227296,3.5
90524,3.5
266498,3.5
285006,3.5
118878,3.5
47854,3.5
62066,3.5
61877,3.5
194489,3.5
54582,3.5
109110,3.5
64340,3.5
155459,3.5
171844,3.5
239851,3.5
299402,3.5
262806,3.5
168011,3.5
62518,3.5
190356,3.5
300274,3.5
85723,3.5
283453,3.5
294046,3.5
46904,3.5
177300,3.5
2394,3.5
220971,3.5
28832,3.5
190994,3.5
80463,3.5
142006,3.5
108133,3.5
141873,3.5
284310,3.5
221948,3.5
215626,3.5
216156,3.5
75550,3.5
274637,3.5
153186,3.5
188655,3.5
596,3.5
139307,3.5
78533,3.5
58031,3.5
124948,3.5
176432,3.5
235399,3.5
189905,3.5
178711,3.5
185770,3.5
43807,3.5
254487,3.5
255528,3.5
76776,3.5
204046,3.5
172946,3.5
225890,3.5
58079,3.5
229189,3.5
186156,3.5
125361,3.5
165289,3.5
259363,3.5
292569,3.5
287769,3.5
20895,3.5
48847,3.5
144711,3.5
28114,3.5
205491,3.5
250997,3.5
201595,3.5
248734,3.5
82172,3.5
155465,3.5
213608,3.5
47870,3.5
108404,3.5
288658,3.5
106597,3.5
71440,3.5
120658,3.5
261694,3.5
7805,3.5
207227,3.5
109330,3.5
145328,3.5
280755,3.5
160761,3.5
208123,3.5
248787,3.5
89832,3.5
287179,3.5
95326,3.5
95969,3.5
70707,3.5
114143,3.5
178157,3.5
127664,3.5
145895,3.5
277644,3.5
51494,3.5
262930,3.5
30767,3.5
20723,3.5
178571,3.5
115854,3.5
204010,3.5
246963,3.5
12338,3.5
59615,3.5
266921,3.5
249569,3.5
137186,3.5
128726,3.5
173645,3.5
235506,3.5
135628,3.5
229803,3.5
140740,3.5
164306,3.5
183419,3.5
206942,3.5
111072,3.5
227321,3.5
26637,3.5
299269,3.5
175833,3.5
257847,3.5
135938,3.5
172920,3.5
89735,3.5
25893,3.5
99806,3.5
187781,3.5
266337,3.5
81220,3.5
154848,3.5
152680,3.5
226557,3.5
25983,3.5
163020,3.5
112289,3.5
23599,3.5
124829,3.5
156140,3.5
8613,3.5
151035,3.5
149730,3.5
153321,3.5
259199,3.5
230656,3.5
98676,3.5
115125,3.5
41633,3.5
240534,3.5
120923,3.5
4522,3.5
103520,3.5
125954,3.5
90243,3.5
283115,3.5
10120,3.5
83394,3.5
166084,3.5
145774,3.5
113190,3.5
198217,3.5
134428,3.5
100453,3.5
246791,3.5
109637,3.5
102453,3.5
48082,3.5
242715,3.5
132996,3.5
135851,3.5
110120,3.5
285032,3.5
40103,3.5
184036,3.5
179156,3.5
125364,3.5
244308,3.5
297443,3.5
13309,3.5
130569,3.5
92500,3.5
183432,3.5
249364,3.5
274340,3.5
265948,3.5
58302,3.5
294067,3.5
107000,3.5
8280,3.5
254268,3.5
63162,3.5
131375,3.5
46154,3.5
128302,3.5
33241,3.5
258592,3.5
236434,3.5
166462,3.5
230818,3.5
95682,3.5
248047,3.5
214293,3.5
228722,3.5
190691,3.5
185060,3.5
94810,3.5
276241,3.5
249024,3.5
158413,3.5
209308,3.5
53326,3.5
149046,3.5
155490,3.5
168348,3.5
115553,3.5
45265,3.5
254776,3.5
110556,3.5
46346,3.5
91362,3.5
21351,3.5
246024,3.5
226129,3.5
2448,3.5
88429,3.5
239956,3.5
231253,3.5
35744,3.5
75959,3.5
95905,3.5
174413,3.5
276056,3.5
191111,3.5
120104,3.5
76198,3.5
143185,3.5
119666,3.5
170329,3.5
211155,3.5
12733,3.5
210588,3.5
162621,3.5
3497,3.5
175010,3.5
189697,3.5
3861,3.5
99062,3.5
125152,3.5
266875,3.5
95014,3.5
41584,3.5
17954,3.5
135453,3.5
45599,3.5
13886,3.5
670,3.5
203503,3.5
3852,3.5
103382,3.5
235440,3.5
15665,3.5
230006,3.5
222373,3.5
40151,3.5
117959,3.5
15434,3.5
297646,3.5
59989,3.5
246189,3.5
222987,3.5
185011,3.5
8075,3.5
293213,3.5
110259,3.5
123380,3.5
238609,3.5
245854,3.5
283461,3.5
147374,3.5
67565,3.5
212535,3.5
292649,3.5
251665,3.5
59521,3.5
98381,3.5
36509,3.5
175711,3.5
43475,3.5
262161,3.5
96177,3.5
265547,3.5
196928,3.5
211297,3.5
216754,3.5
159878,3.5
244939,3.5
220303,3.5
120047,3.5
170587,3.5
112857,3.5
131666,3.5
55859,3.5
262607,3.5
300380,3.5
218932,3.5
132211,3.5
93860,3.5
128767,3.5
302177,3.5
2983,3.5
252548,3.5
217916,3.5
230856,3.5
3697,3.5
8961,3.5
63211,3.5
125880,3.5
119796,3.5
92042,3.5
169733,3.5
218263,3.5
178531,3.5
279446,3.5
43036,3.5
176745,3.5
260783,3.5
285090,3.5
82849,3.5
249238,3.5
183487,3.5
293145,3.5
62954,3.5
12666,3.5
177571,3.5
271696,3.5
207640,3.5
267059,3.5
226040,3.5
83774,3.5
14032,3.5
280604,3.5
94338,3.5
156368,3.5
282531,3.5
268306,3.5
34698,3.5
58456,3.5
193140,3.5
158481,3.5
244705,3.5
5951,3.5
37656,3.5
268271,3.5
63458,3.5
110640,3.5
62233,3.5
52645,3.5
142990,3.5
278225,3.5
130538,3.5
89757,3.5
216857,3.5
48533,3.5
298129,3.5
217462,3.5
44259,3.5
282834,3.5
299732,3.5
194788,3.5
3256,3.5
69958,3.5
62007,3.5
180346,3.5
258306,3.5
170361,3.5
78257,3.5
75029,3.5
204908,3.5
275506,3.5
106933,3.5
194014,3.5
210243,3.5
265916,3.5
216718,3.5
73086,3.5
111064,3.5
196878,3.5
244054,3.5
25612,3.5
259933,3.5
193697,3.5
276318,3.5
22616,3.5
254146,3.5
35634,3.5
277769,3.5
23875,3.5
272002,3.5
11453,3.5
10246,3.5
197423,3.5
24330,3.5
184533,3.5
298395,3.5
211991,3.5
159770,3.5
125474,3.5
15896,3.5
92560,3.5
243926,3.5
102105,3.5
106661,3.5
31432,3.5
105949,3.5
124617,3.5
56950,3.5
141949,3.5
223,3.5
134836,3.5
152110,3.5
255211,3.5
199823,3.5
171108,3.5
258694,3.5
246473,3.5
106945,3.5
72895,3.5
297850,3.5
272423,3.5
83825,3.5
280306,3.5
171071,3.5
55029,3.5
87330,3.5
202812,3.5
273859,3.5
30967,3.5
229174,3.5
166554,3.5
159408,3.5
53483,3.5
54389,3.5
86577,3.5
157479,3.5
91026,3.5
91237,3.5
283723,3.5
16489,3.5
124572,3.5
119625,3.5
248699,3.5
91930,3.5
242901,3.5
295401,3.5
261667,3.5
91217,3.5
76855,3.5
269239,3.5
239308,3.5
260068,3.5
62444,3.5
170847,3.5
157446,3.5
289512,3.5
16361,3.5
42904,3.5
239296,3.5
174004,3.5
282034,3.5
97667,3.5
264595,3.5
263651,3.5
68384,3.5
50090,3.5
125341,3.5
214737,3.5
256821,3.5
20867,3.5
253278,3.5
122156,3.5
286666,3.5
263134,3.5
142938,3.5
75110,3.5
31892,3.5
169044,3.5
208669,3.5
173173,3.5
157366,3.5
204056,3.5
115750,3.5
56200,3.5
4849,3.5
277141,3.5
148089,3.5
260584,3.5
138909,3.5
103206,3.5
168165,3.5
34976,3.5
15663,3.5
160487,3.5
146875,3.5
169034,3.5
65793,3.5
13366,3.5
227171,3.5
194705,3.5
134852,3.5
210943,3.5
240498,3.5
2038,3.5
194127,3.5
201772,3.5
296021,3.5
263907,3.5
35705,3.5
133573,3.5
97842,3.5
186134,3.5
272970,3.5
86123,3.5
183494,3.5
292220,3.5
2553,3.5
140413,3.5
259835,3.5
117775,3.5
235201,3.5
26749,3.5
112496,3.5
21570,3.5
19019,3.5
183618,3.5
93306,3.5
34974,3.5
160470,3.5
61175,3.5
300901,3.5
144019,3.5
94222,3.5
26562,3.5
212099,3.5
158359,3.5
61084,3.5
183364,3.5
214826,3.5
193675,3.5
196691,3.5
272929,3.5
252536,3.5
208047,3.5
78493,3.5
132420,3.5
191093,3.5
283344,3.5
35118,3.5
53304,3.5
111361,3.5
93164,3.5
275082,3.5
281216,3.5
248382,3.5
90389,3.5
121488,3.5
132969,3.5
168282,3.5
16686,3.5
2078,3.5
100491,3.5
29196,3.5
227300,3.5
75402,3.5
262352,3.5
38498,3.5
226061,3.5
238948,3.5
19010,3.5
80737,3.5
52965,3.5
273910,3.5
195271,3.5
177868,3.5
250438,3.5
290430,3.5
210310,3.5
244726,3.5
279690,3.5
194073,3.5
105487,3.5
281542,3.5
242778,3.5
15467,3.5
191135,3.5
81534,3.5
251594,3.5
244201,3.5
273150,3.5
96138,3.5
23208,3.5
103549,3.5
275979,3.5
122721,3.5
87003,3.5
228448,3.5
46750,3.5
146363,3.5
5859,3.5
143148,3.5
96232,3.5
186251,3.5
14508,3.5
196616,3.5
244871,3.5
301082,3.5
104474,3.5
145873,3.5
162302,3.5
32865,3.5
166592,3.5
109196,3.5
73693,3.5
106600,3.5
135530,3.5
184040,3.5
291735,3.5
281922,3.5
258706,3.5
93214,3.5
182875,3.5
99714,3.5
151641,3.5
149859,3.5
174916,3.5
209151,3.5
23677,3.5
13905,3.5
82997,3.5
280289,3.5
268009,3.5
259491,3.5
48338,3.5
58068,3.5
21900,3.5
184519,3.5
274576,3.5
269443,3.5
210837,3.5
202778,3.5
1589,3.5
238326,3.5
115547,3.5
63250,3.5
98898,3.5
259854,3.5
41402,3.5
27432,3.5
23280,3.5
89175,3.5
96700,3.5
30338,3.5
263287,3.5
77200,3.5
191993,3.5
290467,3.5
247506,3.5
23240,3.5
224395,3.5
156010,3.5
246828,3.5
102056,3.5
226380,3.5
75828,3.5
288733,3.5
52967,3.5
267781,3.5
83087,3.5
235642,3.5
150041,3.5
105075,3.5
128558,3.5
277581,3.5
61814,3.5
145355,3.5
128423,3.5
178378,3.5
163358,3.5
32383,3.5
251904,3.5
86045,3.5
158228,3.5
19882,3.5
124105,3.5
83665,3.5
259918,3.5
178161,3.5
54908,3.5
53098,3.5
197295,3.5
187052,3.5
45366,3.5
226480,3.5
196661,3.5
155599,3.5
22245,3.5
289871,3.5
46910,3.5
232831,3.5
207633,3.5
294106,3.5
133869,3.5
109432,3.5
244872,3.5
139777,3.5
239481,3.5
72944,3.5
101996,3.5
182837,3.5
240163,3.5
31831,3.5
255657,3.5
114757,3.5
297615,3.5
286482,3.5
259155,3.5
240419,3.5
87598,3.5
298577,3.5
85619,3.5
44866,3.5
162100,3.5
298343,3.5
51393,3.5
289226,3.5
19867,3.5
83594,3.5
135978,3.5
39641,3.5
208757,3.5
124317,3.5
7952,3.5
116131,3.5
76044,3.5
112246,3.5
253385,3.5
285385,3.5
225892,3.5
223940,3.5
130864,3.5
65534,3.5
52908,3.5
121271,3.5
115314,3.5
136092,3.5
206335,3.5
287073,3.5
46657,3.5
28139,3.5
202680,3.5
192842,3.5
104609,3.5
241522,3.5
258327,3.5
240121,3.5
178407,3.5
283858,3.5
34331,3.5
191070,3.5
34981,3.5
28991,3.5
190776,3.5
18118,3.5
81521,3.5
201625,3.5
209514,3.5
81239,3.5
34711,3.5
34765,3.5
61180,3.5
167483,3.5
134973,3.5
152405,3.5
261199,3.5
75145,3.5
172215,3.5
231991,3.5
46889,3.5
181084,3.5
31249,3.5
163948,3.5
134839,3.5
222012,3.5
142230,3.5
32027,3.5
43981,3.5
202365,3.5
297732,3.5
201711,3.5
248621,3.5
3950,3.5
157338,3.5
82315,3.5
182354,3.5
96666,3.5
11391,3.5
219628,3.5
205090,3.5
122802,3.5
201446,3.5
91306,3.5
210180,3.5
23040,3.5
141814,3.5
259983,3.5
120147,3.5
81331,3.5
261024,3.5
21583,3.5
219368,3.5
8386,3.5
134828,3.5
286389,3.5
238856,3.5
271049,3.5
55089,3.5
32062,3.5
168109,3.5
19047,3.5
88118,3.5
218043,3.5
215907,3.5
204154,3.5
65228,3.5
260628,3.5
276585,3.5
138953,3.5
145212,3.5
190049,3.5
55051,3.5
283684,3.5
18954,3.5
13710,3.5
246139,3.5
43690,3.5
86707,3.5
184233,3.5
112499,3.5
89949,3.5
226192,3.5
122558,3.5
234027,3.5
9672,3.5
106162,3.5
254987,3.5
159948,3.5
187126,3.5
28723,3.5
171511,3.5
195109,3.5
202701,3.5
32324,3.5
123259,3.5
40183,3.5
194027,3.5
37282,3.5
210167,3.5
97956,3.5
83864,3.5
87599,3.5
300985,3.5
255446,3.5
51448,3.5
227599,3.5
210322,3.5
83671,3.5
287867,3.5
79692,3.5
158418,3.5
169838,3.5
125593,3.5
250985,3.5
184002,3.5
297197,3.5
77458,3.5
183040,3.5
279707,3.5
2377,3.5
260140,3.5
59308,3.5
50621,3.5
218438,3.5
163026,3.5
36809,3.5
210414,3.5
83543,3.5
127768,3.5
250707,3.5
204619,3.5
184830,3.5
127242,3.5
22601,3.5
108045,3.5
299140,3.5
236819,3.5
109086,3.5
6831,3.5
70862,3.5
269906,3.5
137994,3.5
251555,3.5
28660,3.5
117339,3.5
290566,3.5
10786,3.5
161458,3.5
160938,3.5
117485,3.5
43508,3.5
70193,3.5
104285,3.5
82617,3.5
145630,3.5
3161,3.5
91464,3.5
299670,3.5
162480,3.5
123013,3.5
233953,3.5
77508,3.5
159341,3.5
190718,3.5
211291,3.5
83644,3.5
271701,3.5
208967,3.5
54746,3.5
59764,3.5
291408,3.5
253247,3.5
118264,3.5
162582,3.5
132530,3.5
187292,3.5
25092,3.5
118820,3.5
251697,3.5
168761,3.5
21709,3.5
197404,3.5
210258,3.5
63779,3.5
159697,3.5
194397,3.5
109213,3.5
117677,3.5
47240,3.5
229829,3.5
79125,3.5
44136,3.5
58720,3.5
153445,3.5
172500,3.5
175273,3.5
130071,3.5
106429,3.5
170989,3.5
759,3.5
62070,3.5
97591,3.5
67498,3.5
261749,3.5
248896,3.5
47761,3.5
224463,3.5
178887,3.5
239045,3.5
103504,3.5
257720,3.5
295368,3.5
283827,3.5
148070,3.5
210063,3.5
224152,3.5
271295,3.5
183043,3.5
169782,3.5
61749,3.5
295640,3.5
253415,3.5
274153,3.5
41013,3.5
195520,3.5
45147,3.5
59424,3.5
154425,3.5
140368,3.5
99100,3.5
231344,3.5
297267,3.5
20730,3.5
247170,3.5
30087,3.5
187271,3.5
129795,3.5
250686,3.5
56048,3.5
2694,3.5
190840,3.5
66310,3.5
207637,3.5
172016,3.5
200032,3.5
30502,3.5
128578,3.5
135069,3.5
263696,3.5
43835,3.5
177499,3.5
256729,3.5
223882,3.5
164455,3.5
59130,3.5
135466,3.5
225195,3.5
25373,3.5
60397,3.5
187377,3.5
185737,3.5
205729,3.5
254871,3.5
35368,3.5
83604,3.5
300404,3.5
236479,3.5
201166,3.5
242127,3.5
286555,3.5
194666,3.5
151734,3.5
24396,3.5
273897,3.5
236042,3.5
10861,3.5
81256,3.5
132421,3.5
292333,3.5
38229,3.5
195189,3.5
28238,3.5
191813,3.5
120689,3.5
193838,3.5
290902,3.5
206512,3.5
16784,3.5
251091,3.5
69545,3.5
274983,3.5
102652,3.5
70720,3.5
51219,3.5
165117,3.5
215372,3.5
4154,3.5
245874,3.5
170225,3.5
6351,3.5
59386,3.5
177426,3.5
302131,3.5
300870,3.5
140737,3.5
157592,3.5
24771,3.5
165733,3.5
189861,3.5
184847,3.5
51779,3.5
19323,3.5
122610,3.5
291103,3.5
50688,3.5
281949,3.5
53141,3.5
291509,3.5
232744,3.5
204682,3.5
103642,3.5
1480,3.5
80503,3.5
298438,3.5
266273,3.5
234966,3.5
287666,3.5
254309,3.5
256093,3.5
110577,3.5
59784,3.5
260725,3.5
193536,3.5
233148,3.5
109599,3.5
264115,3.5
17419,3.5
279873,3.5
199592,3.5
239857,3.5
66153,3.5
19848,3.5
144926,3.5
148945,3.5
138066,3.5
265587,3.5
36735,3.5
243319,3.5
216087,3.5
251726,3.5
247392,3.5
286683,3.5
98461,3.5
36922,3.5
242303,3.5
27891,3.5
17607,3.5
253725,3.5
17906,3.5
288860,3.5
49856,3.5
202929,3.5
101493,3.5
177218,3.5
5306,3.5
28650,3.5
242320,3.5
177023,3.5
138476,3.5
35998,3.5
282657,3.5
276787,3.5
137337,3.5
222754,3.5
239217,3.5
234509,3.5
278266,3.5
204223,3.5
266213,3.5
181196,3.5
129997,3.5
183423,3.5
8439,3.5
265638,3.5
253099,3.5
277814,3.5
28914,3.5
152052,3.5
260734,3.5
166701,3.5
233688,3.5
291383,3.5
67470,3.5
14004,3.5
168923,3.5
295274,3.5
131169,3.5
201848,3.5
154672,3.5
181090,3.5
288582,3.5
292219,3.5
82103,3.5
295639,3.5
167152,3.5
216428,3.5
191622,3.5
284200,3.5
24672,3.5
13780,3.5
53039,3.5
21412,3.5
65058,3.5
267612,3.5
179751,3.5
3041,3.5
68696,3.5
153843,3.5
229402,3.5
206783,3.5
35137,3.5
86773,3.5
240834,3.5
169333,3.5
71535,3.5
29208,3.5
161907,3.5
84824,3.5
166223,3.5
176614,3.5
30231,3.5
71072,3.5
235049,3.5
51392,3.5
173752,3.5
166514,3.5
239144,3.5
126257,3.5
7788,3.5
207332,3.5
50424,3.5
22206,3.5
172656,3.5
165503,3.5
11306,3.5
254952,3.5
123444,3.5
175260,3.5
232705,3.5
166739,3.5
50040,3.5
280485,3.5
183580,3.5
247238,3.5
189485,3.5
110739,3.5
119246,3.5
157961,3.5
275446,3.5
156854,3.5
180697,3.5
118176,3.5
184320,3.5
28652,3.5
203448,3.5
76986,3.5
21838,3.5
48735,3.5
273563,3.5
77501,3.5
273919,3.5
252157,3.5
203981,3.5
246999,3.5
32751,3.5
171491,3.5
111384,3.5
248450,3.5
298594,3.5
49849,3.5
198041,3.5
7123,3.5
10642,3.5
101498,3.5
49807,3.5
186761,3.5
235935,3.5
96466,3.5
8947,3.5
56320,3.5
87413,3.5
265731,3.5
152386,3.5
146972,3.5
249768,3.5
109929,3.5
146629,3.5
131,3.5
26450,3.5
151030,3.5
297040,3.5
271815,3.5
201629,3.5
284182,3.5
295419,3.5
127273,3.5
194902,3.5
269958,3.5
67011,3.5
201818,3.5
75056,3.5
94248,3.5
244538,3.5
88271,3.5
120497,3.5
110117,3.5
152402,3.5
283862,3.5
142514,3.5
36525,3.5
289091,3.5
154373,3.5
123556,3.5
269859,3.5
99626,3.5
278603,3.5
82868,3.5
250174,3.5
111493,3.5
2143,3.5
166598,3.5
252716,3.5
293377,3.5
20452,3.5
99926,3.5
234598,3.5
258462,3.5
247916,3.5
240900,3.5
297829,3.5
82101,3.5
109839,3.5
62951,3.5
247234,3.5
13238,3.5
283303,3.5
247384,3.5
297765,3.5
251619,3.5
221080,3.5
75556,3.5
67154,3.5
41102,3.5
299916,3.5
173551,3.5
227926,3.5
135123,3.5
35550,3.5
271529,3.5
42278,3.5
255589,3.5
148346,3.5
133576,3.5
195400,3.5
7212,3.5
88814,3.5
86272,3.5
15159,3.5
45223,3.5
219099,3.5
245807,3.5
249099,3.5
110791,3.5
270684,3.5
80568,3.5
106155,3.5
185678,3.5
37979,3.5
33840,3.5
91400,3.5
117868,3.5
9930,3.5
150872,3.5
112987,3.5
19399,3.5
26767,3.5
84402,3.5
131824,3.5
106066,3.5
70370,3.5
228307,3.5
122304,3.5
65394,3.5
295257,3.5
33279,3.5
129326,3.5
183705,3.5
128722,3.5
189661,3.5
86590,3.5
274629,3.5
18169,3.5
201416,3.5
198015,3.5
196375,3.5
274888,3.5
75482,3.5
46155,3.5
92383,3.5
60797,3.5
96997,3.5
204554,3.5
89168,3.5
183195,3.5
288148,3.5
188497,3.5
186513,3.5
12926,3.5
41516,3.5
269766,3.5
46769,3.5
191821,3.5
191310,3.5
174248,3.5
243406,3.5
82347,3.5
208300,3.5
229676,3.5
221004,3.5
90749,3.5
230996,3.5
121332,3.5
223089,3.5
170256,3.5
276471,3.5
176536,3.5
6341,3.5
27519,3.5
189649,3.5
175042,3.5
248702,3.5
126572,3.5
110203,3.5
219480,3.5
274125,3.5
774,3.5
28303,3.5
212619,3.5
153018,3.5
268404,3.5
283582,3.5
275835,3.5
217823,3.5
70884,3.5
252983,3.5
294777,3.5
95112,3.5
22232,3.5
67374,3.5
45559,3.5
249706,3.5
300398,3.5
143839,3.5
79836,3.5
136767,3.5
216714,3.5
239438,3.5
232137,3.5
128135,3.5
12812,3.5
48758,3.5
219346,3.5
125545,3.5
17392,3.5
204666,3.5
194221,3.5
170153,3.5
1020,3.5
68667,3.5
116905,3.5
181608,3.5
85105,3.5
135036,3.5
142816,3.5
286522,3.5
65211,3.5
245940,3.5
288546,3.5
237713,3.5
66973,3.5
48595,3.5
170650,3.5
277486,3.5
59358,3.5
12605,3.5
36690,3.5
13735,3.5
221464,3.5
87877,3.5
15298,3.5
107347,3.5
225205,3.5
195852,3.5
90051,3.5
161474,3.5
56174,3.5
177975,3.5
175963,3.5
116115,3.5
262390,3.5
146076,3.5
135919,3.5
41561,3.5
75635,3.5
52082,3.5
70182,3.5
92387,3.5
116274,3.5
70963,3.5
198476,3.5
160700,3.5
164445,3.5
237378,3.5
25659,3.5
238740,3.5
205333,3.5
202928,3.5
245584,3.5
17387,3.5
205216,3.5
110887,3.5
167424,3.5
298603,3.5
26276,3.5
252116,3.5
97097,3.5
151933,3.5
270690,3.5
243057,3.5
262995,3.5
227297,3.5
160746,3.5
156118,3.5
52720,3.5
84205,3.5
169405,3.5
278318,3.5
59919,3.5
20171,3.5
277707,3.5
89441,3.5
76368,3.5
70831,3.5
7215,3.5
177874,3.5
38028,3.5
198261,3.5
156203,3.5
93364,3.5
190000,3.5
290034,3.5
117102,3.5
45198,3.5
129493,3.5
191776,3.5
164649,3.5
50137,3.5
35088,3.5
81095,3.5
274334,3.5
225146,3.5
144322,3.5
191760,3.5
136633,3.5
293807,3.5
293365,3.5
189415,3.5
113819,3.5
238505,3.5
20335,3.5
38420,3.5
195362,3.5
239124,3.5
70856,3.5
37767,3.5
171231,3.5
271689,3.5
162025,3.5
287065,3.5
28568,3.5
96181,3.5
109545,3.5
98154,3.5
9437,3.5
51164,3.5
127352,3.5
58441,3.5
152006,3.5
172620,3.5
240388,3.5
69277,3.5
44816,3.5
177332,3.5
185293,3.5
18142,3.5
155353,3.5
160221,3.5
6592,3.5
40943,3.5
27590,3.5
204059,3.5
17590,3.5
129725,3.5
265936,3.5
105730,3.5
219075,3.5
273638,3.5
228883,3.5
267030,3.5
176251,3.5
125103,3.5
263817,3.5
198421,3.5
3888,3.5
22559,3.5
80947,3.5
56194,3.5
193487,3.5
12830,3.5
234609,3.5
107669,3.5
99082,3.5
24129,3.5
147827,3.5
275889,3.5
282714,3.5
127842,3.5
245358,3.5
203934,3.5
27299,3.5
173785,3.5
113209,3.5
246866,3.5
47587,3.5
