Id,User,ISBN,Rating
236715,12430,0451111036,4
155138,5469,0747531730,4
75613,38,0157175308,4
26160,212,0060188065,4
208455,4271,044050774X,4
195614,1281,0140048898,5
20750,257,0786915749,3
90104,9701,0374128715,5
66249,4247,0553486934,4
66601,10713,1573221252,5
73065,1101,0743237188,5
97137,104,0439139597,5
88560,1735,0688097057,1
139917,3058,0316601950,4
292367,1363,0743418190,4
90742,2422,0811205827,4
39568,851,0446605484,5
33572,9061,000599134X,5
1709,1314,042511774X,4
47372,4344,0553573705,4
2440,210,0373791275,3
239111,49,0316969443,4
246535,1446,2253155039,2
5976,3449,0345454073,4
176824,2523,0380709562,5
158919,1189,0571141978,4
135106,104,0312107986,3
1355,1090,077042161X,4
45716,3261,2266046497,5
298822,10829,0060011785,5
200804,1793,1557042128,4
117646,11080,8806143042,5
231435,812,0395342503,4
178019,1512,0688166776,4
166259,3886,0441132456,4
302046,88,0425109720,4
228199,1337,0451206649,4
129254,1080,0553276182,3
165029,5969,0345348036,2
199029,8060,0553800949,4
110968,12091,0684874350,4
12692,1133,0679745203,5
240797,7434,1567990924,4
218362,3522,0394717562,4
300421,9457,0743428331,3
12688,5611,0140157352,5
273413,537,0440972329,3
246774,2993,0821773135,4
17489,1721,0425141233,5
161830,507,1885222572,4
162181,2220,1551668912,5
275908,1451,0891457461,5
296139,8,082177364X,4
235775,5079,8477273855,4
220347,786,0671633201,5
80577,5997,0060082739,3
50938,2970,0385333137,4
241327,2297,0836279786,5
78700,1411,0345323750,4
60239,5826,0446679364,4
279957,1042,0767902831,3
187779,313,0373259573,3
27662,2712,038548951X,5
148977,2352,0446600520,3
75600,5198,1558747346,4
77286,11736,0809240742,4
257779,9393,0345438582,3
257627,12684,1551667363,4
231862,2100,0767905385,4
90408,397,0440210690,5
226232,5582,3442444365,5
100985,6961,1560973153,4
44719,7139,159182379X,4
232613,1113,039914210X,4
261866,510,0553353896,5
301097,1983,0061062596,5
244898,2627,0449144763,5
176635,6727,0425157474,4
100635,11653,0446606774,3
149735,3923,0306812274,5
163833,493,0373520573,3
4682,2496,0201489376,3
276257,224,0446364193,5
74719,292,0373071809,5
254846,8044,0140183507,4
297249,459,0863696325,4
212014,8,0525946756,4
246202,7376,0671023888,5
247836,75,0151010153,5
112741,75,0312273096,5
56570,1390,0385720106,4
127806,9781,0451208501,4
123780,5730,0590819747,4
31592,3527,1881320189,4
147073,7338,0671000756,4
185549,2376,0553295101,4
111611,926,0380014300,4
66980,1465,0060901012,4
250103,1184,0140299939,3
44886,1747,0140235507,5
133053,361,0451202538,2
225834,3024,0060234970,3
276672,6042,0553296981,5
231062,8,0385176449,4
148967,1072,068484477X,5
23238,6889,0553294024,3
174934,8112,0671693816,3
114387,335,0451170113,4
12945,3934,0884042820,4
145210,5397,0439568412,5
130774,4685,0446672211,4
291821,8806,0380814110,4
132224,1690,0385504209,5
232016,4823,038550120X,5
29068,4548,0786866586,5
145727,4808,0385296495,4
142370,12632,0140293248,3
28414,8447,0786004924,3
270084,2392,0967197902,4
225388,1000,3596258669,4
147855,2535,2070362361,4
150837,2238,1860465382,5
255814,28,0373077351,5
298994,2459,0380818213,5
179118,3125,0671021001,5
242459,1081,1563521652,1
276723,191,0812516729,4
145642,3083,0679824081,4
245852,2626,0312186886,5
184265,2397,1566195543,2
159413,1682,0316769487,5
37283,9445,0515136263,4
85618,240,0553279912,4
52315,10484,0671027387,4
56880,524,0307109321,3
58776,4339,0761101144,4
242215,10915,0393314804,5
132995,2296,0609805339,4
195764,3278,1551666510,4
201812,3149,0671028367,4
178167,362,0345294750,5
225623,311,1570620636,4
189210,2761,0679749527,4
30207,884,051734582X,4
219184,420,0778320197,4
298005,7320,344243761X,2
109363,553,1885171153,3
49422,958,0670869902,4
22221,91,0345915038,3
270245,1860,0394820371,5
98818,4007,0451206525,5
16032,2920,0684833395,5
115257,609,059035342X,5
253083,2272,0515136379,5
197512,9415,0446610038,4
18025,4122,0399149325,4
245083,3139,037582345X,5
139546,2140,0812510992,4
222864,4451,0452283795,4
190788,2988,0804111898,5
297062,1067,0373613687,5
51336,10526,0380789019,4
253853,5673,0142000345,3
188713,10720,0060502258,3
57034,8,0671039113,5
271450,402,0761563733,4
115896,4232,0345417623,3
212357,1510,0373765738,4
182584,368,0064471047,5
116246,2646,0380705672,3
2507,1799,0446612545,5
209448,459,0449202402,4
86104,8388,0671250671,3
13208,1442,0345351525,2
48863,254,2914395108,4
20752,7287,0671894455,5
66318,643,0345277740,5
67307,2391,0553258648,4
206067,386,0671682911,5
284666,10438,0061007153,5
257569,11351,0743224574,4
227015,9311,0515131083,5
296261,12296,0345435168,5
148406,2178,0671724851,3
45268,82,0449005178,5
260457,4892,0156029669,4
257467,910,0394535383,5
34127,6345,0590477382,4
247522,507,0684196387,4
149757,331,0553285246,4
16326,6472,0805065334,5
167613,1921,0345298349,4
12129,714,0671427814,5
29565,7080,1558216847,5
145842,91,0416365205,3
69096,827,0671867156,4
37036,2627,0446603791,5
125134,82,0816763194,4
8925,4510,1570670196,5
276086,1197,0553268880,5
94691,724,0373164793,5
192918,2774,087923881X,4
11659,1076,042510687X,4
242247,453,0553296981,4
139879,910,1568440278,4
84659,75,0399151885,5
256996,2977,059046020X,3
141836,9528,0385423586,3
207311,1203,0765303469,4
98477,3445,0810115905,4
37956,2853,0060177349,5
246672,5266,0345361792,5
226571,3253,0451167120,3
261479,9592,0736606378,4
13191,3412,0886771625,4
70277,389,0345445848,3
77787,2310,0440236703,4
173746,3946,0878515909,5
271819,5148,015100692X,5
239717,210,0804119708,3
11800,5370,3499100045,5
66810,607,0965183505,4
251692,6190,0842332340,4
193220,859,0714839590,5
52991,3096,1563410397,5
33778,361,0836218051,5
93123,797,074400098X,5
38585,634,1551665484,4
5044,1715,006029471X,4
136383,450,1400034779,5
74336,327,0399135111,4
242285,1890,0590441647,5
55404,6147,1860465048,3
2013,120,0394578759,4
156630,75,042519180X,5
226814,5541,0307301206,5
157980,4015,0553582135,5
180777,1770,1585740586,5
210003,4083,0671042858,3
149119,436,0380816849,4
191860,4462,0763617229,4
213970,7967,0380725835,5
279048,1163,8434877821,3
197967,3642,0263792862,2
199565,3346,0812523016,4
217608,4600,0345441036,1
91944,4723,0140275428,4
255461,747,0575072563,3
107038,8,0684848961,5
203678,122,0393047474,1
118419,88,075284377X,4
62986,3570,0740734377,5
297907,1164,0375508503,5
197600,2112,0373114303,3
296171,1451,0880295554,5
43851,7263,0671663984,4
147054,3021,0684855631,5
132943,18,0374175837,4
58541,4251,0743460529,4
112441,3568,1853267295,3
87922,904,0373710356,4
131323,5519,0451141083,4
294630,2772,0345344464,5
85775,3269,0898159954,5
20280,7196,0060930934,5
174560,1586,0971419507,3
212519,175,156947012X,4
280427,2744,0345417623,5
130533,6957,074991419X,3
268090,1330,0316150363,5
228353,1146,067088300X,5
93468,3587,0425190641,4
108479,8,0345465083,4
164358,8,042518403X,5
266347,693,0805064222,4
3563,946,0806931973,5
135533,155,0898041481,5
89995,2352,0553801481,5
204696,1902,0886773776,5
253414,9272,1580083447,2
285201,2523,0671689738,5
208872,2086,0671026011,4
71150,12,0804119716,4
97964,5453,0373712103,4
114595,43,0316314641,5
14616,3949,0758200080,5
224613,11311,0425041573,3
118450,3520,0399146237,3
55237,10787,140003180X,5
291049,8,0399135812,5
242321,7020,0962655678,4
217046,2073,080198775X,5
245922,2029,0141000198,4
10897,884,0963226541,5
204061,5162,0393024601,4
227271,8886,360893541X,5
22115,2662,0373037392,5
4368,2772,0446606812,3
201745,533,0440235618,4
270071,1199,0440235146,3
150021,366,0449908747,5
255861,4790,0884198405,4
45256,1119,0747232679,4
96472,1112,0345322401,4
249230,75,0425181995,5
101182,4397,0786882638,5
228986,1826,0886774632,4
197874,1041,0505524333,3
207953,447,0553572040,4
89371,12069,0802713734,5
103479,12304,0060932759,5
237912,5284,0807217913,4
177788,3355,2723419118,5
194152,75,0515133086,4
96841,3315,0385335881,5
218281,688,1897784376,4
39727,2069,0140445145,5
231309,210,0821727265,3
182343,2410,0060173076,4
246138,690,0812561783,5
135956,894,0451202244,4
276413,10342,080411109X,3
15113,6206,0020442106,4
225956,9734,0688177867,5
273715,12587,0500280282,4
152518,91,055347183X,3
286610,617,082176344X,4
111267,3613,0446516538,4
219052,5279,0345296664,4
152710,1211,0811804844,5
162564,240,0451167805,4
141603,4720,0679720200,4
71945,8452,044651232X,4
259366,1453,0316769487,5
14649,477,0764550136,5
232298,3511,0380759500,4
76574,5478,006099486X,4
104099,688,0786817879,3
109043,3787,0679429220,4
149580,3510,042517140X,5
256331,5476,1588720039,4
49199,10381,0684872153,4
59031,585,0310322413,5
31918,797,0553580752,5
225687,615,0806909668,5
118819,43,0449222225,4
47205,75,0060523387,5
248985,4798,0345391829,4
166128,9176,0515136204,3
231730,507,1885222556,4
29879,141,038069865X,4
43157,1265,0809448572,5
97792,10992,1853260983,5
14109,1171,0316693324,3
13787,2420,155778194X,5
98069,9119,0425080277,3
111505,1970,0689834667,5
264198,1698,1902825195,5
277527,1868,2264021756,4
208689,9940,0679450432,4
168821,191,0828874247,5
69369,2192,0020720203,5
89885,153,0385720955,3
42785,4849,0860686736,5
232931,22,0743255453,3
56616,1022,0553117084,4
180793,976,0804114986,4
27196,8280,0553299506,5
182532,5926,0425098680,3
210038,6664,0671527037,2
62464,1868,2221093070,4
65880,5165,0440224853,4
120275,2249,0553244531,5
225532,12702,3453127323,5
40540,2781,0688137644,4
118815,2561,0312928831,4
163448,5082,155874262X,4
257519,270,0786864400,4
118723,7752,0395353874,3
51351,5383,0743204441,4
96369,21,1573223557,4
137195,3979,0138404968,3
119095,1876,1568383657,5
195062,3874,0786902620,4
204384,885,0375504907,5
3249,2216,080410753X,4
286753,2920,039417884X,4
139621,2776,0671042505,4
112663,12428,0425130711,3
75941,7076,0312316089,4
113768,4820,0440222842,5
167082,28,0812544447,5
204973,1757,0399238786,4
213153,7854,0711710538,4
120653,941,076360688X,5
189581,7332,0553284118,4
198377,7235,0679457313,5
286011,1119,0747232776,3
74402,4313,0931719011,4
151261,889,0812579410,4
279482,986,0934211477,5
194056,4480,0786901195,3
29692,980,1573440124,4
271487,1167,0060916508,5
275539,1313,0312265867,5
254149,8890,155661246X,5
6178,2011,0812539354,4
177697,75,0373791488,5
106950,6215,0749385359,4
289980,1429,0812551494,4
198848,860,0873418247,4
229496,1246,014035039X,5
100649,2467,0945260229,5
105001,1104,0806961740,5
137180,6775,0375702709,3
138692,11397,0375803017,3
218162,3379,0965080714,5
88327,7016,0345452038,5
198809,82,0553443747,5
229171,5610,0684717999,3
237364,3163,0345307615,5
208876,3546,0553579908,4
145623,3479,0060513640,4
120949,5841,0451184963,5
141272,2334,3596148634,3
210419,625,1564782425,4
64306,2128,0061009059,5
190929,190,0553581430,5
131024,8,0345404742,4
118259,11666,0743418174,4
289031,4044,0895778831,4
107938,1800,0345452534,4
74778,1890,0451454537,3
239021,3346,0399513191,4
145551,1477,0767903625,5
157686,5253,0441010776,5
271107,6939,0451525914,3
43425,9047,0060124210,4
291524,2942,0811832678,4
144761,3000,0064410129,4
219649,7076,0609610597,1
301639,1410,0743417720,3
115445,9820,0879351284,4
221083,511,0156007479,3
21227,6194,0061054097,5
223719,688,0934672695,5
84260,2549,037572740X,3
45294,718,1875058060,5
260390,7270,0060186526,2
283958,418,0345428153,3
271522,7111,0670880728,4
201381,10593,015694877X,2
230349,3738,0743418719,4
295267,2567,0060000805,4
256840,6762,0345441788,4
16689,2957,0553249371,5
276016,599,0765341972,2
131815,1728,0151730857,5
248675,8,0375501517,4
89790,4184,0345432754,4
56005,75,067003021X,5
90611,5101,0843141433,2
241294,2627,1563891565,5
242162,3209,0140172173,4
133115,133,0373870256,3
121017,2520,0515135283,5
210452,2057,0330347772,4
38727,75,0380818884,5
62329,436,0425185729,3
64679,884,0916489671,5
154824,842,0679867120,4
95947,5206,0618082328,4
101308,6454,0553273825,3
121295,1205,0778320448,4
270048,5176,0380812959,4
233582,2598,0345286502,3
207325,91,0722242611,3
264403,91,0375752528,3
147699,3412,0684874350,3
173277,1503,0515120898,5
298164,832,014243700X,4
122343,15,0671454927,5
206468,899,1583225900,4
5818,2186,0380718510,4
113125,6946,1551669242,3
53231,3585,0375421785,3
214400,837,0671684027,4
2425,1754,0425151867,3
205243,3187,1555836011,4
210370,6387,0751501999,5
261404,4389,1551669633,4
183830,837,0064441032,3
277823,88,0312301154,4
36037,9311,0553580388,4
168062,2625,0679444815,4
105580,8098,0689843372,5
75000,3967,0373227388,3
199461,5274,0385336578,3
65594,1543,0684853787,3
207020,155,0671867083,4
241273,718,1860198023,5
233754,2982,0962469327,5
63277,6032,0590424475,4
128917,5247,051512219X,4
96322,2662,0307119483,5
177660,1608,0441006205,4
224771,3241,3257226039,4
137204,9103,3257213239,3
201777,581,0932845010,5
217723,690,0517208903,3
260578,9931,0553263579,5
105523,8153,0743406443,5
211610,2224,8437220491,3
275998,975,0618002227,5
68221,10851,0446527785,3
275127,389,0671797050,3
144370,317,1591821088,5
188426,7206,0440500729,3
49590,459,0340733632,3
279726,12192,0878160965,1
11479,340,0312978618,5
102970,4921,0385420161,5
28709,1851,0385499345,5
196737,38,0761524851,5
291047,1664,0061059889,5
83485,634,051512902X,4
178586,2188,0553351397,5
122892,215,078670442X,5
21136,3922,1891971077,5
175035,984,0451211839,5
43695,478,1569245770,5
16259,946,0060007834,5
178493,2963,0671683454,4
286283,1822,0373224907,4
290149,4162,0842329218,4
184912,1193,0671674366,4
262332,812,0345353749,4
268394,3570,1569753008,5
298184,2754,0312962339,4
98274,5434,0525474757,5
247752,8,0446671487,3
160110,8013,0060391480,4
13783,2529,0373168454,3
131243,1983,0440219817,4
121274,2502,9993584185,5
268677,3552,0801978408,4
261324,12374,0140445560,4
171880,8969,0345326008,4
199487,7709,0921368615,3
167460,1649,0385336179,5
157614,3933,0688161170,2
212266,77,0788751387,5
178984,970,1557734100,4
6795,704,055329377X,4
247858,2374,0786015403,4
243934,2122,014029628X,4
116995,122,0451522656,4
111448,169,0767905385,4
246316,6922,0671028383,4
3068,1552,0312313195,4
269218,3125,0452281202,5
165191,964,0671795872,2
145055,901,0385315090,4
230471,3792,0345300203,4
278026,8476,080411868X,4
92707,8,055321313X,4
128634,777,0028740173,4
135473,3285,020142777X,5
237729,259,0445208082,5
271662,9159,0671019546,4
79061,1615,0373122098,3
100845,481,0140186522,3
41035,9410,0140042598,5
42244,3838,042518384X,3
186138,1594,0380730626,4
60996,2450,0140129928,4
197855,1,0449211827,5
271352,2113,8467000597,4
215248,217,0465019919,3
275774,2909,0451161394,5
201724,68,0812550498,3
290708,1760,0373711123,5
259200,1088,0140361219,5
156142,1148,0807543713,4
55455,1194,0821735691,4
24623,7914,0446605484,4
89084,642,0385022670,4
25198,5439,0609608339,4
158452,1512,8427931204,4
29674,7212,0380978210,2
292266,8515,0439064872,5
258745,2489,037387216X,4
87938,1121,0894801341,5
167018,3907,0767912233,4
140450,8220,0860074382,4
138463,672,0375505520,4
34170,8028,0385497296,4
259721,2037,0375705244,4
131475,3099,2253170666,5
290931,1285,0061099341,4
45719,3253,0671000667,3
63880,3509,0553250426,4
217189,100,0505522438,3
42909,436,0373218192,4
65425,6959,0140267697,5
106679,384,3499129744,3
132792,1451,0395080487,5
63781,9865,3423204206,5
261101,481,0743225961,4
240564,8003,0312962444,5
38900,6507,2253003220,3
84250,11031,0060919884,4
92377,881,087070138X,4
70043,734,8433920367,3
85390,4160,1590030044,4
38138,1730,0517061015,4
107406,8022,051511331X,3
175531,63,0375724400,3
292969,369,0915035170,5
267826,3517,1591821533,5
257302,2763,038079487X,5
73657,2880,0886776988,4
45517,9717,0812521374,5
35950,6117,0735814902,5
113751,1171,0385484518,5
185083,6993,0425165701,4
107945,3993,0140119906,4
88872,591,0060653035,3
275816,931,0806511060,5
19715,550,0895294419,4
109120,10006,0451161351,3
129069,1256,0696011255,5
249431,12379,0300001479,5
81808,3330,030711886X,5
110928,8077,0451190394,4
37837,2525,0345447840,3
249219,5674,0689817851,3
185322,9459,0440159016,5
107299,690,1558509801,3
227947,6969,0435272918,3
152589,193,0380719185,5
187199,7378,0446600342,3
216328,480,0316184152,4
26234,884,0399216928,5
34476,2685,031286258X,4
103535,490,1566190568,3
210830,962,1566911605,5
223068,5366,038533656X,2
237452,3330,0425128997,4
174877,1355,0399146253,5
151402,8891,9500723832,4
153950,696,0425191583,3
274332,5430,0385335482,4
82862,480,0380787768,3
53174,4308,0151007217,5
207343,3105,0812523377,4
170253,6237,0373750013,4
226852,12298,0553212427,5
21212,5941,0373441673,2
283658,6028,0679720553,3
89099,959,0582290341,5
271556,8237,0440129265,3
287680,399,0061041696,4
263445,6810,0586037950,5
890,748,0843133805,4
174094,1578,0375727345,5
296507,7093,0771007809,4
271601,1119,1563895196,5
247736,4711,0748702695,4
145748,2473,0451210751,4
105409,643,0553238159,5
191794,7907,0446607711,4
82246,3494,8401375924,3
287207,10163,0571176143,3
136037,9426,0399151435,3
171377,5331,0142001740,5
287800,981,0684867621,4
267215,3818,3548257615,5
22432,1138,1569313644,5
265185,191,9992059958,2
281334,4504,1401301061,5
114659,860,0345314999,4
278325,2157,0440234743,3
114480,88,0752843974,4
301238,293,0425124347,3
251833,609,0316735027,4
31659,3459,0345337662,5
123132,3308,0688025072,5
93921,1299,0060920114,5
69239,2165,0061054151,4
209854,10281,3257232608,4
293697,313,0843947470,4
286821,6065,0553578170,4
123400,812,0399507906,3
14524,6062,0451456750,5
96133,1822,0373822103,3
181510,8485,0385504209,5
137220,5997,0786868015,4
233966,91,0375751467,3
214734,2596,0373483449,4
85205,5005,0688058914,3
66007,901,0064400972,5
166919,6634,0373483554,5
195800,18,0060927240,4
260536,1611,0316037370,4
189366,12752,074320607X,3
266468,7341,0670880728,5
194782,781,0929634063,5
195447,11102,0312265840,3
119682,2284,014131088X,5
99959,5074,0141001771,5
167516,6984,2253048291,4
12106,5443,0684829746,3
287739,8630,0449900436,4
178893,1471,B00006CRTE,5
237529,8293,074322535X,4
142213,1484,0385509472,4
121126,3380,0452282152,4
176972,71,0312978383,4
292734,6500,0446611662,4
268808,75,0441010725,5
146409,301,0590428055,4
20043,293,097416853X,3
86910,1843,087685479X,5
122485,7445,0886778905,4
251565,10882,0553579738,3
90895,75,0345467779,5
44684,2008,0425143503,4
90135,1218,0449212602,5
147435,4440,0345313860,5
137432,1398,0962764302,3
87132,4206,8420465534,2
142842,212,0805005447,5
232169,8,0425153975,5
271444,6708,0425181103,4
71499,884,0425182878,4
148699,202,0060637633,5
187223,9362,0446611212,4
295140,3485,080411868X,3
286028,10136,1551667371,5
285061,2585,0752846361,4
68594,11436,1578565731,3
264405,75,0553379313,5
232195,3767,0312984839,3
195002,1221,0385312431,3
250776,837,0671421123,4
126537,7835,2070513653,5
61163,4358,0452272319,5
245109,984,0380817691,4
157151,6415,0345316002,4
177649,47,0374507481,5
18205,540,0316358460,5
11974,1532,0670843342,3
69421,6562,3426619393,4
263794,4398,0195074750,5
144291,777,0312309635,5
275176,1934,0312977085,3
84610,4730,184068108X,5
279032,1560,0486275507,4
297811,10646,0679441441,3
192036,277,3822860867,5
164117,5653,0553801430,5
68430,113,0754060942,4
72650,3665,0743221990,3
244181,324,0385418493,4
75633,75,0843952806,4
64305,5206,0385511612,4
152700,2523,0345336038,5
65641,3246,0465014909,5
258283,32,0380452030,4
159246,2094,0821712004,5
225785,1081,0439401399,5
206341,1010,0916179796,4
156194,1872,0425163091,3
182452,12488,009180194X,5
185480,6212,0446677922,5
204394,5997,0743225082,3
288530,293,042513525X,3
238737,3959,0671472968,4
145962,1346,3492234747,5
198950,6496,0413537900,5
142043,1370,2070329135,2
103830,910,0451404033,5
71820,1398,0805001344,3
68852,515,0373195818,3
191595,101,0380713845,5
85895,9679,0441001130,3
111322,1373,3442432073,3
283653,1638,0886771927,3
282630,1202,0070246440,3
291111,32,0590403885,4
43952,3253,0312869096,3
155701,234,0060987529,4
277764,4799,044021145X,4
238239,210,0671027573,3
268915,1566,1551431408,3
226655,1017,0786866845,4
63586,9902,0451176464,4
183334,91,0140187464,3
45490,202,0060929790,5
207393,2172,0345351525,5
177515,1921,0425178579,4
115479,8647,020135473X,5
50386,10472,1561381489,3
169195,4070,0449006972,3
174683,11387,0140230386,4
54786,9611,0451454189,5
187534,1374,015640057X,4
162494,3405,0425098478,4
16251,2461,0380814021,5
132674,8122,0140298479,4
241448,6643,0140282696,4
107164,82,0743224639,5
250307,2186,0449909735,5
116798,338,0553583549,5
156268,11115,0062502182,4
16114,6425,0312863551,4
125189,1205,0553295004,4
154142,4201,0786015624,3
91968,113,0892966971,4
49227,4608,0821739344,4
40850,9748,0312962444,3
125013,1677,0807020036,4
111895,11738,0312290896,5
112924,2772,0316788228,4
243951,7411,0385311400,5
140799,5010,0765342154,4
290632,2348,0061054909,5
281667,11405,067189109X,2
42797,1851,075480500X,5
231307,241,0440221471,5
87060,8577,0345337662,4
157621,9127,0446607894,3
218871,12213,067169507X,3
77444,759,0440226457,4
117634,1787,0446610178,5
244687,1239,185799597X,5
107925,435,0449223833,4
89179,4841,0440901839,4
143949,8,1401096530,4
82146,9115,3442085160,4
14391,6031,0399151648,5
216058,367,0312261780,5
265828,130,0345417062,3
203329,75,0425187071,5
233912,1650,0140620230,3
157528,5978,0871139022,4
212893,2890,1576737330,4
22037,3038,0553249231,5
255539,11538,074320607X,4
87021,2611,0399141200,4
12642,625,0679783318,5
129392,7494,0553273477,4
273885,5797,0882820664,5
11919,4362,8439702922,4
236653,2420,0786915501,5
266642,1225,0312281544,3
203913,4036,0060976845,3
32044,1355,0061097489,4
229307,2563,1573226971,5
282891,1266,0440220602,3
28691,8372,0061096962,4
257454,100,0517573822,3
267933,5115,0883658615,5
101783,1230,0842329250,5
94088,12161,0802131867,4
53397,1595,0515134457,4
112564,6841,0345370775,5
157451,1012,0399522115,4
194224,191,0441805825,4
201085,1962,0912381035,5
246871,575,0671004115,3
141432,975,0671814451,5
182198,2499,0385486804,4
32333,1594,0440223016,3
48818,3410,3442452570,3
171346,351,0380818078,5
199574,8136,1580050727,5
280653,462,0373765215,5
166161,5593,1587880938,4
216738,11591,0743427440,4
169608,10346,0451133196,5
3576,2392,0843945443,2
29069,8538,0375508716,4
145742,300,0062700464,5
129506,993,0449221504,4
265590,4153,0486273970,5
95730,4179,0312265859,4
36332,300,0786915501,5
207364,2406,0553276336,4
51465,2430,0898152062,4
234664,2510,0060987561,3
5916,3427,0515087122,4
233417,2280,0525455205,3
125300,3746,0440404193,3
45810,523,0671011375,4
184214,3952,3453126777,5
175470,202,1565103491,5
179826,1915,0449215296,5
134258,5785,0345409329,4
232833,159,067168454X,5
25063,3570,0345450922,5
208571,75,1570722625,5
75651,18,0618334661,4
169363,2230,0679429220,4
180815,10681,0805009027,3
265273,1491,2253051209,4
201816,1491,2070373630,4
47351,8,0385507682,4
65486,10054,0671722859,5
278655,814,0440225299,4
51798,1572,8495501325,4
239313,650,0812057902,4
4741,2932,0805036504,3
34183,9124,0312278586,3
293314,3949,014028009X,5
156778,9696,0684801280,4
203574,313,0451165594,4
258770,8,0446601241,5
136472,1239,0316358487,5
273868,1099,0812558251,3
136759,2458,0140620206,5
266523,2540,0345431138,5
289070,7408,0449911004,5
268199,386,0061090891,5
165352,4896,0671758799,3
58397,5130,3746615429,2
267211,3293,0345383389,5
299627,3537,087596706X,5
213610,899,340461349X,5
176675,12188,0451160959,5
16077,6416,0688077005,3
66389,8,0451126718,4
211949,7844,1582433135,3
186926,9358,0345347536,4
216191,9796,3453147235,5
127326,2459,0373109733,4
198936,1594,0892964995,3
140885,2283,0385297661,4
98828,1108,1558747028,4
150053,5621,0679446486,2
182944,1383,0375701214,4
280272,5437,0451180313,4
103322,3913,014023313X,5
200024,594,0671899007,4
121561,2123,0864424213,5
8010,8,3442444365,4
282499,5825,0679824243,3
52710,1489,0380757206,5
236996,3587,0743411838,4
245255,1827,0373708505,5
54856,257,0192835629,4
119080,444,038075343X,3
250056,6475,0140179836,4
240879,1055,0440208483,5
242441,61,0373218486,3
239419,2,0316601950,5
171798,10958,0316926086,4
274644,5231,0553295977,4
49212,8774,0060929871,4
16991,706,068484477X,5
184241,2534,055329170X,4
194812,1171,0670032379,5
187412,859,0289700302,4
54514,4622,0882435205,5
215480,10657,0395574242,4
36116,12,006008460X,4
279599,1033,2253145718,5
254142,3932,1558744592,4
44895,73,1561840114,5
159145,4375,1558745157,5
24065,5879,081673285X,5
116891,4137,0553100009,1
173877,2627,0553290991,5
181371,2,0679423613,4
78287,4680,1573221368,5
249257,3103,0671004107,3
132576,1197,0816513619,4
38813,72,0451527666,3
160769,3224,0671496786,5
178602,815,0486270556,5
48584,2467,0590451693,5
34100,9114,0312272057,4
251702,479,0297766457,4
246239,1595,0515133620,4
24073,970,0821736175,4
139104,8,0345436121,3
76591,11710,0821772341,3
89459,5028,0878054731,2
66373,11288,0395779278,5
35861,1914,034530456X,4
108549,5520,0694519405,4
101443,1518,0399143904,5
298293,2683,0345434110,4
293892,4363,0806986387,5
250794,8,0553579754,4
234566,1793,0452277337,4
119158,5997,0747250081,4
174957,126,0060512822,5
142843,881,1564968960,3
90536,1818,1854591983,4
8625,1008,0345452593,4
34111,39,0553571907,5
138884,5306,0964060566,5
178939,4762,0345380371,3
72923,3470,0064406334,3
278665,9719,0553802038,3
100663,4085,0718124790,5
50125,10460,8401461170,5
221403,4165,006109868X,3
143164,10716,068815252X,3
52226,2057,0679732764,5
134406,7903,0749744847,5
11762,1277,0671537458,4
73559,8,0375433112,4
242042,3517,0679729461,5
234240,755,0399145087,4
291982,4622,076790382X,5
67959,8819,0671867083,3
141494,2775,0425144062,3
36211,737,0064404994,5
119701,4267,0312978367,3
89843,8385,0805073337,2
217165,75,0972851313,5
14984,829,0553247611,3
7211,3916,0679732241,5
276960,257,0756401364,4
231881,463,0553285246,4
296461,5973,0886771544,4
156715,3362,0310522714,4
63383,146,0195412680,5
260123,4241,0345344197,3
185031,1383,034529520X,4
69531,3751,0618155880,5
159046,11436,0060007788,4
153715,860,1565925157,4
139368,380,0380793334,5
119886,2187,0316769495,5
197107,163,185825065X,4
52086,26,0671683888,5
67067,3597,0866229493,5
47930,868,0553452991,5
270368,2766,1875847243,4
249068,5168,0553583468,4
202139,1862,0439136369,5
39409,9637,0671000721,3
40820,5129,055327290X,3
292107,9499,0515132039,3
299039,350,8433920235,4
151455,1827,0373709811,5
203479,8919,0373196636,4
42332,9886,0812551486,5
200981,2763,0452261740,4
210833,7167,0590403494,5
121375,8,8408043641,3
103559,7011,0876054718,5
247869,11497,0312965354,4
280613,11233,0394588428,3
203621,1025,0451078721,3
122356,1936,342303002X,4
89105,159,0670031909,5
89386,1364,1855381451,3
290662,3102,0966452070,5
288826,2294,0804738548,3
29497,2989,0451167805,5
158029,1140,0440236673,4
227728,141,051510566X,4
41694,4367,0345375580,5
152445,2763,0062508164,5
200235,5088,0812570030,4
251909,1593,0440180295,5
131538,372,2070406962,4
69501,368,1557785295,3
97424,11620,0061096113,4
239940,7046,0060012331,4
145870,5472,0380545853,3
68268,9887,0684867974,3
6011,643,0671577867,5
256990,7436,0446671487,4
87048,10031,0671039741,4
86018,1451,0671881884,5
280093,5268,0393950255,3
291244,6250,0156027321,4
193056,8776,0866225293,5
209356,7482,0765344572,4
202799,73,0863153585,5
290925,321,0553250515,4
176085,2181,0671741187,5
112362,2999,0060934719,4
139139,4405,0553580906,2
254093,3997,0441528678,5
115456,8759,0671002406,4
241380,12537,0425132153,4
107007,1299,0385474903,5
49913,5297,1563261049,3
15737,764,0066214122,5
206733,113,0740720619,4
126004,8753,0553576801,5
106480,4464,0345391055,4
247733,1445,0060007761,5
